index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url,error
115,"Lightning Talks - May 18, 8am",https://www.youtube.com/watch?v=a4y5hNvwee8,a4y5hNvwee8,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2443.0,644.0,7.0,,,Education,"A collection of lightning talks made by the community.

1:05 - Austin Williams - Dine for $0; Courtesy of AI
5:15 - Ju Yong Lim - From Korea to PyCon, K-Student Data Science Journey
9:45 - Paul Ganssle - Teaching Children Perfect Pitch
15:00 - Roisin O'Dowd - Technical Scavenger Hunt Featuring Steganography
20:35 - Anthony Shaw - Counting to 1023
25:35 - Eric Snow - Try Out Subinterpreters!
30:00 - Jake Stevens-Haas - Discovering Physics from Data (pysindy)
35:35 - Lynn Root - Explain Yourself!",https://i.ytimg.com/vi/a4y5hNvwee8/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=a4y5hNvwee8,https://www.youtube.com/watch?v=a4y5hNvwee8,
116,"Lightning Talks - May 17, 6pm",https://www.youtube.com/watch?v=p_Vx3gDHeUI,p_Vx3gDHeUI,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,3698.0,752.0,14.0,,,Education,"A collection of lightning talks made by the community.

4:25 - Trey Hunner - Give a Lightning Talk 
8:50 - Takanori Suzuki - Learn Japanese with Python
14:35 - Kwon Han - One Year as a PSF Director
19:45 - Soojin Yoon - Reboot PyLadies Seoul in Korea
24:35 - Berta Böjte - When Passion meets Python - ""Handball Calendar""
30:05 - Kushal Das - All code is political
35:35 - Radomir Dopieralski - Program Robots with CircuitPython
40:25 - Marie Roald - How to use Python to search for similar images in every Norwegian book ever published (kinda)
45:20 - Aroma Rodrigues - Only Bad Demos in the Building!
50:50 - Eric Mesa - I learned Python. Now what? Using Python to solve all your problems
56:00 - Al Sweigart - Animates ASCII Art: A music video in 2000 lines of code",https://i.ytimg.com/vi/p_Vx3gDHeUI/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=p_Vx3gDHeUI,https://www.youtube.com/watch?v=p_Vx3gDHeUI,
117,Keynote Speaker - Diversity and Inclusion Panel,https://www.youtube.com/watch?v=WGJu1LggIms,WGJu1LggIms,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2057.0,185.0,0.0,,,Education,"A Panel about Diversity and Inclusion. 

Presented by
Debora Azevedo
Dima Dinama
Jules
Jessica Greene
Mason Egger
Georgi Kerr

1:35: Sponsor Greeting - Meta 
5:28: A note from PyCon US Chair, Mariatta Wijaya
14:10: Diversity and Inclusion Panel",https://i.ytimg.com/vi/WGJu1LggIms/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=WGJu1LggIms,https://www.youtube.com/watch?v=WGJu1LggIms,
118,Keynote Speaker - Simon Willison,https://www.youtube.com/watch?v=P1-KQZZarpc,P1-KQZZarpc,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2611.0,7334.0,232.0,6.0,,Education,"Simon Willison is the creator of Datasette, an open source tool for exploring and publishing data. He currently works full-time developing open source tools for data journalism, built around Datasette and SQLite.

Simon has spent the last year and a half deeply immersed in the world of Large Language Models, trying to solve the fascinating problems of how to responsibly use the technology in the two fields he knows best: journalism and software engineering.

Prior to becoming an independent open source developer, Simon was an engineering director at Eventbrite. Simon joined Eventbrite through their acquisition of Lanyrd, a Y Combinator funded company he co-founded in 2010.

He is a board member of the Python Software Foundation and a co-creator of the Django Web Framework, and has been blogging about web development and programming since 2002 at https://simonwillison.net/.",https://i.ytimg.com/vi_webp/P1-KQZZarpc/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=P1-KQZZarpc,https://www.youtube.com/watch?v=P1-KQZZarpc,
119,"Lightning Talks - May 18, 5pm",https://www.youtube.com/watch?v=v9qZMEthaio,v9qZMEthaio,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,4285.0,689.0,7.0,,,Education,"A collection of lightning talks made by the community.

1:15 - Peter Sobot - How Low(-level) Can You Go? Crashing Python with Only Its Standard Library
6:10 - Munawar Hafiz - Cleaning the Beach: Finding and Fixing Bugs in the Top 2,000 Python
                     Packages
11:50 - Melanie Arbor - They're not ""Soft Skills""; They're Professional Skills (& you can do it!)
17:20 - Tyler Menezes - (Better) mentorship: How you can nurture the next generation of Pythonistas
22:55 - Lysandros Nikolaou - NumPy 2: 18 Years in the making
27:15 - Nathan Brouwer - Data storytelling: 5 hacks in 5 minutes
33:05 - Ludovico Bianchi - Notebooks as peer-reviewed conference publications: what, why, and how                     
                    we're enabling this for the Research Software Engineer community
38:40 - Dr. Charles Russell Severance - Why a Python Programmer Should Learn C (yes really)
44:55 - Dima Dinama - Surpass your Coworkers with Python Automation for Boring Office Jobs
49:45 - Nick Muoh - Jokes on you, 5 things you didn't know about DuckDB
55:10 - Joeun Joy Park - Bringing Back My Career with Python While Raising Kids
1:01:15 - Rodrigo Girad Serrad - Counting to 698,438,863,898,480,640 in 0.4ms”, and not [...] 4.ms
1:05:00 - Pawel Jastrzebski - My impressions after my first day at my first ever conference* (*A story 
                    told in a sequence of memes)",https://i.ytimg.com/vi_webp/v9qZMEthaio/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=v9qZMEthaio,https://www.youtube.com/watch?v=v9qZMEthaio,
120,"Lightning Talks - May 19, 8am",https://www.youtube.com/watch?v=qXr--LBHWtY,qXr--LBHWtY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,3010.0,381.0,5.0,,,Education,"A collection of lightning talks made by the community.

1:45 - 18:20 - Local & Regional PyCon Conferences around the world
18:50 - Adam Silkey - I've been laid off, what do I do?
24:00 - Anne Decusatis - Stay hydrated: Similarities between swordfighting and Python programming.
27:35 - Nena Beecham - The three Rs of using Python in non-Python workplace
32:50 - Shivay Lamba - Experience Sharing: What I learnt from attending PyCon US for three years in a row and how it has helped become better in every way
39:25 - Israel Blancas - 3 dogs. 1 problem. A distributed systems story
44:50 - Gaurav Pandy - Hacking in High-School",https://i.ytimg.com/vi/qXr--LBHWtY/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=qXr--LBHWtY,https://www.youtube.com/watch?v=qXr--LBHWtY,
121,Keynote Speaker - Kate Chapman,https://www.youtube.com/watch?v=z0eARyVISAM,z0eARyVISAM,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2771.0,631.0,4.0,,,Education,"Kate Chapman is a technologist, geographer and farmer who believes in the power of digital commons to change the world. She serves as the Chief Technology Officer at Open Supply Hub leading technical strategy to bring transparency to supply chains. Additionally Kate is the President of the Humanitarian OpenStreetMap Team (HOT) where she is a passionate supporter of open mapping for more resilient communities. Kate focuses on socio-technical systems linking humans and computers together to create better information for decision making.

Previously Kate served as the Director of Engineering Enablement at the Wikimedia Foundation, Chief Technology Officer of the Cadasta Foundation and Executive Director of the Humanitarian OpenStreetMap Team. A long time advocate and participant in the free culture movement she believes it is important to put people first. When not thinking about virtual systems she is at home thinking about physical systems on her miniature dairy goat farm.",https://i.ytimg.com/vi_webp/z0eARyVISAM/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=z0eARyVISAM,https://www.youtube.com/watch?v=z0eARyVISAM,
122,Python Software Foundation - Meet our Security Engineers,https://www.youtube.com/watch?v=S_50jInetMA,S_50jInetMA,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240711,964.0,330.0,7.0,,,Education,Meet the Python Software Foundation Security Engineers - Mike Fiedler and Seth Larson,https://i.ytimg.com/vi_webp/S_50jInetMA/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=S_50jInetMA,https://www.youtube.com/watch?v=S_50jInetMA,
123,,https://www.youtube.com/watch?v=zb4BG86dj_Y,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] zb4BG86dj_Y: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
124,,https://www.youtube.com/watch?v=0UGFhldmSBA,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] 0UGFhldmSBA: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
125,,https://www.youtube.com/watch?v=xB82Q9XFyZI,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] xB82Q9XFyZI: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
126,,https://www.youtube.com/watch?v=wr0fVU3Ajwc,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] wr0fVU3Ajwc: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
127,,https://www.youtube.com/watch?v=D8JaPRwMJlQ,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] D8JaPRwMJlQ: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
128,,https://www.youtube.com/watch?v=lCjsy7tb420,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] lCjsy7tb420: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
129,,https://www.youtube.com/watch?v=zHm-f9E7aIY,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] zHm-f9E7aIY: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
130,,https://www.youtube.com/watch?v=UHMTkfHhKOc,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] UHMTkfHhKOc: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
131,,https://www.youtube.com/watch?v=H8k2YhyHibE,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] H8k2YhyHibE: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
132,,https://www.youtube.com/watch?v=-tj9DVpXRj0,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] -tj9DVpXRj0: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
133,,https://www.youtube.com/watch?v=XhwI8ZHhbE8,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] XhwI8ZHhbE8: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
134,,https://www.youtube.com/watch?v=xQHdj_G6pLQ,,,,,,,,,,,,,,,,,,,,ERROR: [youtube] xQHdj_G6pLQ: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
135,Keynote Speaker -  Sumana Harihareswara,https://www.youtube.com/watch?v=JE5u5mUT6gQ,JE5u5mUT6gQ,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2729.0,655.0,11.0,,,Education,"Sumana Harihareswara (https://harihareswara.net/) is an open source contributor and leader who has managed work on pip, PyPI, GNOME, MediaWiki, HTTPS Everywhere, autoconf, GNU Mailman, and other projects -- and who is working on a book to teach what she's learned along the way. Between 2016 and 2021, Harihareswara led fundraising for and managed the next-generation overhauls of PyPI and of pip's dependency resolver and user experience. Her work has earned her an Open Source Citizen Award and a Google Open Source Peer Bonus.

Harihareswara has keynoted LibrePlanet, code4lib, SeaGL, and other conventions, and has previously spoken at PyCon US and PyGotham. She also performs stand-up comedy, and volunteers to improve local emergency preparedness and open data. She lives in New York City, runs Changeset Consulting, and microblogs in the Fediverse.",https://i.ytimg.com/vi_webp/JE5u5mUT6gQ/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=JE5u5mUT6gQ,https://www.youtube.com/watch?v=JE5u5mUT6gQ,
136,Python Software Foundation Update,https://www.youtube.com/watch?v=RXQWud5y__A,RXQWud5y__A,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,1476.0,340.0,1.0,,,Education,"Python Software Foundation Update from the PSF Executive Director, Deb Nicholson",https://i.ytimg.com/vi/RXQWud5y__A/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=RXQWud5y__A,https://www.youtube.com/watch?v=RXQWud5y__A,
137,PyCon US 2024 Closing,https://www.youtube.com/watch?v=05VZ5-YXBGQ,05VZ5-YXBGQ,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,1504.0,318.0,3.0,,,Education,"The closing statement of PyCon US 2024 by PyCon US 2024 Conference Chair, Mariatta Wijaya and PyCon US 2025 Chair, Elaine Wong",https://i.ytimg.com/vi/05VZ5-YXBGQ/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=05VZ5-YXBGQ,https://www.youtube.com/watch?v=05VZ5-YXBGQ,
138,Python Steering Council Panel,https://www.youtube.com/watch?v=81ZpbKdlvh0,81ZpbKdlvh0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240702,2327.0,480.0,6.0,,,Education,"Presented by
Emily Morehouse
Barry Warsaw
Pablo Galindo Salgado
Thomas Wouters
Gregory P. Smith

The Python Steering Council is a 5-person elected committee that assumes a mandate to maintain the quality and stability of the Python language and CPython interpreter, improve the contributor experience, formalize and maintain a relationship between the Python core team and the PSF, establish decision making processes for Python Enhancement Proposals, seek consensus among contributors and the Python core team, and resolve decisions and disputes in decision making among the language.",https://i.ytimg.com/vi/81ZpbKdlvh0/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=81ZpbKdlvh0,https://www.youtube.com/watch?v=81ZpbKdlvh0,
139,Talks - Yury Selivanov: Overcoming GIL with subinterpreters and immutability,https://www.youtube.com/watch?v=fwRMdncVOnA,fwRMdncVOnA,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,1773.0,833.0,33.0,,,Education,"The talk will focus on a novel idea of efficient structured data sharing between Python subinterpreters. I'll be presenting a new Python framework ""memhive"", which implements a worker pool of subinterpreters, efficient RPC mechanism between them, async/await-ready API, as well as fundamental data structures ( tuples, mappings and scalar types).

I'll demonstrate that it's possible to unlock true parallelism with subinterpreters without paying the overhead of data serialization. I'll explain how this is possible and what algorithms under the hood drive this.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/67/2024-05-18T03%3A28%3A48.709949/subint.pdf",https://i.ytimg.com/vi/fwRMdncVOnA/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=fwRMdncVOnA,https://www.youtube.com/watch?v=fwRMdncVOnA,
140,Talks - Anthony Shaw: Unlocking the Parallel Universe: Subinterpreters and Free-Threading in...,https://www.youtube.com/watch?v=Mp5wKOL4L2Q,Mp5wKOL4L2Q,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,2312.0,1176.0,34.0,,,Education,"Full title: Unlocking the Parallel Universe: Subinterpreters and Free-Threading in Python 3.13

Presented by:
Anthony Shaw

Python 3.12 introduced a new parallel execution model called ""sub interpreters"" that uses a per-interpreter GIL to unlock a new way of writing parallel code that's faster than multiprocessing. Python 3.13 introduces another new parallel execution model called ""free-threading"" (previously called no-gil) that replaces that optionally removes the GIL so that threads can truly be parallel. Does free-threading make sub interpreters redundant? We'll answer that question in this talk. We unpack what sub interpreters are, how to use them and their limitations. We'll explore free-threading, the optional flag to remove the GIL in 3.13. Finally we look at a use case for sub interpreters and free-threading together, a multi-worker, multi-thread ASGI web server. We benchmark this against traditional web server architecture with multiprocessing and threading. So fasten your seatbelts, fellow Pythonistas! Let’s ride the comet tail of parallelism, leaving behind the single-threaded past. 🚀✨",https://i.ytimg.com/vi/Mp5wKOL4L2Q/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=Mp5wKOL4L2Q,https://www.youtube.com/watch?v=Mp5wKOL4L2Q,
141,Talks - Brandt Bucher: Building a JIT compiler for CPython,https://www.youtube.com/watch?v=kMO3Ju0QCDo,kMO3Ju0QCDo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,1748.0,1165.0,48.0,,,Education,"CPython is a programming language implementation that is mostly maintained by volunteers, but has a huge, diverse user base spread across a wide variety of platforms. These factors present a difficult set of challenges and tradeoffs when making design decisions, especially those related to just-in-time machine code generation.

As one of the engineers working on Microsoft's ambitious ""Faster CPython"" project, I'll introduce our prototype of ""copy-and-patch"", an interesting technique for generating high-quality template JIT compilers. Along the way, I'll also cover some of the important work in recent CPython releases that this approach builds upon, and how copy-and-patch promises to be an incredibly attractive tool for pushing Python's performance forward in a scalable, maintainable way.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/124/2024-05-19T12%3A47%3A04.463944/PyCon_US_2024.pdf",https://i.ytimg.com/vi/kMO3Ju0QCDo/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=kMO3Ju0QCDo,https://www.youtube.com/watch?v=kMO3Ju0QCDo,
142,Talks - Liz Acosta: Mock It Till You Make It: How to Verify Your External Mocks Without Ever...,https://www.youtube.com/watch?v=9_0J3uiD04A,9_0J3uiD04A,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,1938.0,299.0,4.0,,,Education,"Full Title: Mock It Till You Make It: How to Verify Your External Mocks Without Ever Leaving Unittest

Presented by:
Liz Acosta

A controlled environment and consistent dependencies are crucial to writing good and – most importantly – relevant tests in Python. While the advent of APIs has made using external services so much more accessible, APIs can lead to flaky or deceptive tests, ultimately putting applications at risk. In this talk, you will learn how to use Python’s Mock object to create more reliable stand-ins for APIs beyond your control … all within the unittest framework.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/26/2024-05-12T03%3A21%3A52.898279/202405_slides_pycon_acosta-liz_mock-it_4B2TDaN.pdf",https://i.ytimg.com/vi/9_0J3uiD04A/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=9_0J3uiD04A,https://www.youtube.com/watch?v=9_0J3uiD04A,
143,Talks - Josh Wiedemeier: There and Back Again: Reverse Engineering Python Binaries,https://www.youtube.com/watch?v=rZ_YAm9ywuo,rZ_YAm9ywuo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,2292.0,265.0,5.0,,,Education,"Companies and malware authors use packaging tools to distribute products and payloads as Python bytecode (.pyc) files, often thinking that their secret logic will be unreadable by humans. Using a simple example, we will teach curious developers how to interpret and decompile Python bytecode by hand. Finally, we will discuss challenges and solutions of automating Python decompilation.

This talk is targeted towards intrepid intermediate Python developers who are looking to take a look under the hood, and reverse engineers who are looking to add Python binaries to their repertoire. Unlike previous bytecode-oriented talks at PyCon, which primarily focus on Python's execution model, this talk is primarily interested in recovering Python source code from Python bytecode.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/118/2024-05-14T19%3A39%3A51.771340/JoshWiedemeier-PyCon24-ThereAndBackAgain.pdf",https://i.ytimg.com/vi/rZ_YAm9ywuo/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=rZ_YAm9ywuo,https://www.youtube.com/watch?v=rZ_YAm9ywuo,
144,"Talks - Michael Chow, Richard Iannone: Making Beautiful, Publication Quality Tables in Python...",https://www.youtube.com/watch?v=08yLWPpFdo4,08yLWPpFdo4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,1854.0,829.0,30.0,,,Education,"Full title: Making Beautiful, Publication Quality Tables in Python is Possible in 2024

Tables are undeniably useful for data work. We have many excellent DataFrame libraries in Python and they give us the flexibility to manipulate data to our hearts content. But what happens when comes to presenting tables to others?

The display of tables can be beautiful. Tables can convey information effectively, just as plots do and, sometimes, it’s the better way to present data. Truly, the time has come to bridge the divide between raw DataFrame output and wondrously-structured tables suitable for publication.

Let's review the state of ‘display tables’ in 2024. We’ll go over which table components make for effective displays of information. It’s surprising but there are many considerations that go into making a well-crafted table. We’ll take a look at the combinations of Python packages that fit together to make this important task possible, and marvel together at the tabular results they can provide.",https://i.ytimg.com/vi/08yLWPpFdo4/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=08yLWPpFdo4,https://www.youtube.com/watch?v=08yLWPpFdo4,
145,Talks - Pablo Galindo Salgado: Profiling at the speed of light,https://www.youtube.com/watch?v=CjG_Ub_gCL4,CjG_Ub_gCL4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,1899.0,590.0,19.0,,,Education,"Did you know that Python 3.12 will include one of the world's smallest just-in-time (JIT) compilers? Also, you will be surprised to learn it is not what you probably think it is.

Python 3.12 will include support for the Linux perf profiler. The Linux perf profiler is a very powerful tool that allows you to profile and obtain information about the performance of your application. perf also has a very vibrant ecosystem of tools that help with the analysis of the data that it produces.

In this talk, we will talk about how this exciting feature was implemented, how the support provided by the perf profiler differs from other performance-oriented profilers for Python, and how it can be used effectively, including how to activate it dynamically to enable production profiling. We will also cover some of the requirements that are needed to obtain the best results, as well as some of the limitations of the implementation and how those can affect your metrics.

Being able to understand where our Python applications are expending their time is crucial to being able to improve the performance characteristics of our applications. Several tools already exist to help with this task, but they all have their own limitations, especially when native code written in C, C++, Rust, etc. is involved. Being able to gather and cross-correlate performance information with other performance-related markers, such as branch mispredictions, cache misses, context switches, and other events, can be key in understanding some of the most challenging profiling puzzles.",https://i.ytimg.com/vi/CjG_Ub_gCL4/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=CjG_Ub_gCL4,https://www.youtube.com/watch?v=CjG_Ub_gCL4,
146,Talks - Paul Ganssle: pytest for unittesters,https://www.youtube.com/watch?v=ckX3ZNlJDsU,ckX3ZNlJDsU,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,1922.0,530.0,10.0,,,Education,"Are you a unittest user interested to learn more about pytest? Do you want to learn to write more idiomatic pytest tests? Do you use neither and want an overview of some of the differences between the two frameworks? If you answered yes to any of these questions, then this talk is for you!

Join us for an introduction to fixtures, test parameterization,and an explanation of some of pytest's subtler user experience enhancements, in a talk that will just scratch the surface of pytest's extensive feature set.",https://i.ytimg.com/vi/ckX3ZNlJDsU/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=ckX3ZNlJDsU,https://www.youtube.com/watch?v=ckX3ZNlJDsU,
147,Talks - Reuven M. Lerner: Times and dates in Pandas,https://www.youtube.com/watch?v=IsTaJ2J1KNc,IsTaJ2J1KNc,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,2722.0,410.0,13.0,,,Education,"Pandas is famously flexible and capable at analyzing numeric data. But Pandas is also flexible and capable at working with times and dates. In this talk, I'll describe the dtypes associated with times and dates, the sorts of calculations you can perform, issues with parsing and importing datetime data, and how you can perform more complex tasks, such as grouping, pivoting, and resampling. By the time this talk is over, you'll be able to work with time-based data in new ways.

times and dates work, from handling inputs to performing sophisticated analysis.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/81/2024-05-17T11%3A11%3A55.908579/Dates_and_times_in_Pandas.key.pdf",https://i.ytimg.com/vi/IsTaJ2J1KNc/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=IsTaJ2J1KNc,https://www.youtube.com/watch?v=IsTaJ2J1KNc,
148,Talks - Russell Keith-Magee: Build a data visualization app for your phone,https://www.youtube.com/watch?v=NAANl5uj9ZM,NAANl5uj9ZM,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20240828,1911.0,390.0,6.0,,,Education,"The modern mobile phone is an incredibly powerful computing device. However, mobile platforms have historically excluded the Python data science community, requiring specialist platform-specific skills, or making the use of Python data science tools exceedingly difficult.

This isn't true any more. In this talk, you'll learn how to build and run an app on your phone that uses the Python data analysis and visualization tools you're already familiar with, like NumPy and Matplotlib. No special mobile development skills are required; only a basic familiarity with Python.

Slides: https://pycon-assets.s3.amazonaws.com/2024/media/presentation_slides/40/2024-05-15T12%3A22%3A44.310061/slides.txt

Note: captions are not available but we are working to fix this",https://i.ytimg.com/vi/NAANl5uj9ZM/sddefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=NAANl5uj9ZM,https://www.youtube.com/watch?v=NAANl5uj9ZM,
